Name,State FIPS,County FIPS,Household Income,Median Age,Median Male Age,Median Female Age,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Other,No Education,High School,GED,Some College,Associates Degree,Bachelors Degree,Professional Degree,Doctoral Degree
"Sierra County, New Mexico",35,051,29690.0,55.9,56.1,55.8,10387.0,62.0,233.0,58.0,0.0,241.0,58.0,2203.0,508.0,1460.0,813.0,1121.0,36.0,50.0
"Socorro County, New Mexico",35,053,34008.0,40.0,35.4,42.2,13233.0,14.0,1950.0,374.0,0.0,667.0,188.0,2986.0,731.0,1362.0,584.0,1309.0,75.0,164.0
"Roosevelt County, New Mexico",35,041,35928.0,29.7,28.6,30.5,13964.0,623.0,144.0,94.0,6.0,3704.0,205.0,2241.0,716.0,1671.0,673.0,1488.0,57.0,244.0
"Los Alamos County, New Mexico",35,028,110190.0,43.0,41.4,44.4,15611.0,55.0,212.0,1074.0,0.0,479.0,32.0,1053.0,219.0,1086.0,1224.0,3196.0,192.0,2395.0
"Rio Arriba County, New Mexico",35,039,33422.0,40.7,40.9,40.6,22085.0,228.0,6232.0,161.0,4.0,9731.0,163.0,7381.0,1341.0,4613.0,2169.0,3186.0,161.0,138.0
"San Miguel County, New Mexico",35,047,29168.0,42.9,40.9,44.3,14145.0,376.0,364.0,333.0,56.0,11929.0,215.0,4386.0,1120.0,3832.0,1574.0,1979.0,136.0,285.0
"Otero County, New Mexico",35,035,43533.0,35.6,33.4,38.2,50892.0,2199.0,4399.0,876.0,82.0,4242.0,531.0,9559.0,2643.0,7921.0,4289.0,4319.0,421.0,269.0
"Valencia County, New Mexico",35,061,43428.0,39.0,37.9,40.3,61227.0,716.0,3302.0,586.0,0.0,7743.0,670.0,13485.0,3262.0,8888.0,4237.0,5302.0,243.0,309.0
"Torrance County, New Mexico",35,057,35543.0,44.0,43.0,46.0,14104.0,268.0,177.0,32.0,0.0,296.0,83.0,3009.0,600.0,2124.0,1061.0,1299.0,75.0,59.0
"Bernalillo County, New Mexico",35,001,50386.0,37.1,35.8,38.5,499363.0,19736.0,31773.0,16770.0,575.0,78732.0,5506.0,88037.0,18269.0,81054.0,36572.0,84115.0,10657.0,10803.0
"Cibola County, New Mexico",35,006,36089.0,36.4,35.6,37.7,12330.0,323.0,11251.0,130.0,0.0,2399.0,201.0,4911.0,1031.0,3672.0,1712.0,1548.0,162.0,23.0
"De Baca County, New Mexico",35,011,31439.0,42.6,42.7,42.4,1497.0,30.0,0.0,5.0,0.0,374.0,0.0,405.0,89.0,437.0,57.0,78.0,0.0,0.0
"Guadalupe County, New Mexico",35,019,26060.0,41.7,42.8,41.5,3713.0,66.0,80.0,0.0,0.0,409.0,5.0,1019.0,304.0,536.0,190.0,262.0,22.0,0.0
"Catron County, New Mexico",35,003,42047.0,60.2,59.9,60.4,3473.0,9.0,2.0,12.0,0.0,39.0,0.0,947.0,199.0,591.0,267.0,507.0,0.0,31.0
"Hidalgo County, New Mexico",35,023,31829.0,42.6,40.6,42.9,4224.0,30.0,26.0,0.0,0.0,62.0,64.0,874.0,167.0,476.0,246.0,294.0,4.0,3.0
"Luna County, New Mexico",35,029,27602.0,39.0,38.2,39.2,22268.0,329.0,258.0,130.0,0.0,968.0,505.0,3595.0,1167.0,1742.0,947.0,1342.0,47.0,71.0
"McKinley County, New Mexico",35,031,30336.0,31.6,29.9,32.9,11841.0,397.0,55150.0,713.0,32.0,2137.0,1284.0,13428.0,1520.0,8108.0,3189.0,2572.0,299.0,239.0
"Sandoval County, New Mexico",35,043,60345.0,39.6,38.7,40.6,97377.0,2723.0,17318.0,2023.0,154.0,13125.0,476.0,20303.0,3434.0,17762.0,8576.0,16453.0,1537.0,1542.0
"Taos County, New Mexico",35,055,35314.0,47.7,46.3,49.4,26895.0,162.0,2384.0,101.0,5.0,2602.0,118.0,5853.0,609.0,5272.0,1827.0,3897.0,393.0,411.0
"Grant County, New Mexico",35,017,40470.0,45.9,44.6,47.0,26516.0,277.0,530.0,77.0,8.0,343.0,166.0,4253.0,938.0,4129.0,1712.0,3044.0,239.0,446.0
"Curry County, New Mexico",35,009,41941.0,30.8,29.4,33.1,34262.0,2958.0,542.0,744.0,99.0,9546.0,455.0,6711.0,1455.0,6219.0,2909.0,3952.0,225.0,96.0
"Colfax County, New Mexico",35,007,33042.0,48.8,47.4,50.3,11037.0,86.0,253.0,43.0,0.0,745.0,78.0,2391.0,629.0,1848.0,758.0,1194.0,34.0,129.0
"Eddy County, New Mexico",35,015,60703.0,35.9,34.5,37.2,52005.0,843.0,793.0,256.0,23.0,2173.0,392.0,11167.0,2312.0,5956.0,3361.0,3602.0,152.0,180.0
"Harding County, New Mexico",35,021,35096.0,58.4,62.4,56.1,509.0,0.0,1.0,0.0,0.0,10.0,2.0,113.0,40.0,51.0,29.0,88.0,0.0,6.0
"Mora County, New Mexico",35,033,26644.0,47.0,44.2,49.1,2612.0,3.0,3.0,0.0,0.0,1930.0,1.0,1062.0,90.0,635.0,231.0,210.0,0.0,95.0
"Schoharie County, New York",36,095,51842.0,44.1,43.0,45.1,30334.0,511.0,57.0,274.0,10.0,89.0,294.0,7107.0,1098.0,2420.0,2759.0,2825.0,210.0,200.0
"Bronx County, New York",36,005,36593.0,33.6,31.4,35.6,305539.0,489532.0,9658.0,53413.0,972.0,545677.0,36927.0,209088.0,46978.0,125066.0,65180.0,115670.0,9418.0,6494.0
"Onondaga County, New York",36,067,57271.0,38.8,37.2,40.4,373474.0,52493.0,2503.0,18112.0,104.0,4895.0,3742.0,68222.0,12589.0,37396.0,38500.0,62078.0,7757.0,5548.0
"Fulton County, New York",36,035,48033.0,43.4,42.0,44.9,51110.0,998.0,149.0,388.0,14.0,471.0,550.0,11535.0,2259.0,5192.0,5256.0,3778.0,346.0,96.0
"Clinton County, New York",36,019,52759.0,39.4,38.6,40.4,73947.0,3448.0,141.0,1230.0,19.0,1261.0,697.0,16160.0,4294.0,6711.0,5481.0,6200.0,767.0,621.0
"Seneca County, New York",36,099,51601.0,42.2,40.3,44.7,31933.0,1717.0,115.0,251.0,3.0,189.0,253.0,6789.0,2013.0,2777.0,2951.0,2962.0,244.0,244.0
"Rensselaer County, New York",36,083,63166.0,39.9,37.9,41.7,138214.0,10311.0,181.0,4011.0,12.0,1541.0,832.0,27273.0,4707.0,13672.0,15870.0,18877.0,1991.0,1699.0
"Putnam County, New York",36,079,99608.0,43.8,42.5,44.8,88598.0,2414.0,257.0,2225.0,23.0,3596.0,867.0,17519.0,2020.0,8573.0,6600.0,15619.0,1544.0,1230.0
"Franklin County, New York",36,033,50733.0,40.5,38.5,43.5,42139.0,3025.0,3529.0,227.0,124.0,1040.0,566.0,10153.0,3175.0,4248.0,4233.0,3240.0,477.0,341.0
"Herkimer County, New York",36,043,49077.0,43.7,41.7,44.7,60394.0,786.0,195.0,330.0,88.0,287.0,526.0,13280.0,2760.0,5318.0,5912.0,5258.0,418.0,267.0
"Ontario County, New York",36,069,61710.0,43.4,42.3,44.7,101520.0,2713.0,476.0,1427.0,130.0,1574.0,590.0,17940.0,3551.0,8597.0,10351.0,14319.0,1326.0,1263.0
"Queens County, New York",36,081,62008.0,38.3,36.8,39.7,929296.0,426668.0,8756.0,592247.0,1245.0,302058.0,57418.0,396827.0,64401.0,181528.0,133147.0,325374.0,30052.0,15658.0
"Steuben County, New York",36,101,50157.0,42.4,41.2,43.5,92591.0,1604.0,137.0,1462.0,12.0,311.0,493.0,21245.0,4092.0,6756.0,9052.0,7885.0,766.0,735.0
"Hamilton County, New York",36,041,55587.0,53.7,51.7,54.8,4494.0,36.0,1.0,1.0,1.0,13.0,26.0,1075.0,80.0,579.0,439.0,313.0,23.0,13.0
"Washington County, New York",36,115,52527.0,43.6,41.6,45.5,58317.0,2090.0,122.0,335.0,0.0,413.0,471.0,14323.0,3230.0,4975.0,4783.0,5207.0,383.0,256.0
"Chautauqua County, New York",36,013,44304.0,42.3,40.6,43.8,121359.0,3459.0,411.0,781.0,41.0,2215.0,1003.0,26831.0,5331.0,9842.0,11947.0,10576.0,1005.0,636.0
"Kings County, New York",36,047,52782.0,34.8,33.3,36.2,1138768.0,869467.0,8735.0,313891.0,975.0,232279.0,52626.0,388785.0,71553.0,186789.0,111304.0,380135.0,43830.0,18766.0
"New York County, New York",36,061,79781.0,37.1,36.5,37.6,932105.0,246603.0,6035.0,198496.0,1001.0,196577.0,24975.0,130399.0,26208.0,96615.0,48338.0,397987.0,92348.0,43628.0
"Tioga County, New York",36,107,57153.0,44.0,42.0,45.1,47683.0,298.0,22.0,390.0,12.0,127.0,316.0,10254.0,2129.0,3749.0,3936.0,5443.0,336.0,214.0
"Cayuga County, New York",36,011,54664.0,42.5,41.0,44.1,72040.0,3192.0,234.0,383.0,0.0,545.0,436.0,14549.0,3561.0,7063.0,7487.0,7518.0,610.0,376.0
"Orleans County, New York",36,073,49223.0,42.8,41.4,44.2,37113.0,2515.0,158.0,299.0,24.0,653.0,224.0,9424.0,2282.0,4199.0,2945.0,2874.0,175.0,95.0
"Saratoga County, New York",36,091,77548.0,42.3,41.0,43.4,211166.0,3893.0,512.0,6398.0,63.0,1009.0,827.0,34401.0,5369.0,18261.0,18629.0,37413.0,3297.0,3298.0
"Rockland County, New York",36,087,88571.0,36.2,34.3,38.0,230354.0,40643.0,608.0,19719.0,33.0,25362.0,3381.0,39850.0,5589.0,24179.0,16562.0,44992.0,6250.0,3248.0
"Columbia County, New York",36,021,61093.0,47.4,46.3,48.6,55110.0,2779.0,21.0,1065.0,15.0,788.0,593.0,12131.0,1978.0,5242.0,5057.0,7112.0,1093.0,555.0
"Lewis County, New York",36,049,51475.0,41.8,41.0,42.4,25943.0,198.0,56.0,119.0,23.0,185.0,128.0,7610.0,826.0,1780.0,2246.0,1664.0,107.0,111.0
"Niagara County, New York",36,063,51656.0,43.0,41.4,44.4,186650.0,15317.0,2242.0,2130.0,72.0,1391.0,1179.0,43486.0,8719.0,18912.0,18894.0,20569.0,1550.0,1095.0
"Westchester County, New York",36,119,89968.0,40.6,38.8,42.2,637798.0,142677.0,4098.0,57584.0,184.0,104147.0,9213.0,116178.0,14315.0,70311.0,41298.0,159656.0,36202.0,15111.0
"Delaware County, New York",36,025,47921.0,47.0,46.5,47.6,43659.0,904.0,67.0,324.0,0.0,332.0,317.0,10387.0,2016.0,3354.0,4066.0,3997.0,216.0,255.0
"Essex County, New York",36,031,55294.0,46.7,44.6,49.2,35488.0,1220.0,79.0,173.0,9.0,464.0,220.0,7914.0,1701.0,3967.0,3082.0,4186.0,405.0,334.0
"Montgomery County, New York",36,057,47449.0,41.1,39.2,42.8,43680.0,887.0,41.0,381.0,0.0,2738.0,395.0,10407.0,1629.0,4400.0,4628.0,3460.0,375.0,127.0
"Nassau County, New York",36,059,105744.0,41.5,39.7,43.2,939072.0,157339.0,3334.0,123381.0,214.0,94040.0,12934.0,199799.0,19573.0,105614.0,74251.0,229392.0,42287.0,13242.0
"Richmond County, New York",36,085,76244.0,39.9,38.1,41.3,356092.0,49237.0,1303.0,40287.0,165.0,17906.0,4789.0,88581.0,14430.0,39802.0,25724.0,62620.0,7490.0,2942.0
"St. Lawrence County, New York",36,089,48330.0,38.0,36.3,40.0,103065.0,2637.0,762.0,1215.0,63.0,1029.0,788.0,21286.0,4798.0,8401.0,7836.0,8335.0,862.0,1173.0
"Schuyler County, New York",36,097,47810.0,45.7,44.5,47.1,17488.0,248.0,21.0,91.0,0.0,29.0,144.0,4280.0,793.0,1572.0,1351.0,1568.0,213.0,150.0
"Tompkins County, New York",36,109,56200.0,30.4,29.1,31.8,83958.0,4182.0,247.0,10796.0,30.0,1160.0,339.0,9847.0,2100.0,4918.0,5651.0,13726.0,2250.0,5363.0
"Warren County, New York",36,113,60222.0,46.2,44.7,47.2,62111.0,759.0,158.0,652.0,33.0,167.0,402.0,12910.0,2742.0,5985.0,5222.0,7426.0,966.0,389.0
"Chenango County, New York",36,017,48567.0,44.4,43.5,45.4,46848.0,418.0,153.0,208.0,22.0,208.0,285.0,11351.0,2100.0,3835.0,4135.0,3571.0,220.0,190.0
"Cortland County, New York",36,023,52451.0,36.2,36.0,36.3,45776.0,869.0,83.0,392.0,6.0,258.0,229.0,8682.0,1626.0,3316.0,4048.0,4460.0,351.0,443.0
"Dutchess County, New York",36,027,75585.0,41.8,40.4,43.1,232511.0,31036.0,1112.0,11044.0,103.0,10959.0,2258.0,43799.0,9666.0,27072.0,21330.0,38896.0,3774.0,3481.0
"Jefferson County, New York",36,045,50322.0,31.9,30.4,34.2,100401.0,6753.0,710.0,1792.0,329.0,1793.0,547.0,20415.0,4097.0,10579.0,8950.0,9044.0,916.0,426.0
"Monroe County, New York",36,055,55272.0,38.6,36.7,40.5,568281.0,114344.0,3106.0,27603.0,176.0,13426.0,6214.0,103325.0,20416.0,57207.0,59801.0,105288.0,11883.0,9696.0
"Oneida County, New York",36,065,51316.0,41.0,39.1,43.1,198864.0,14636.0,397.0,9323.0,64.0,3362.0,3037.0,44268.0,9089.0,20060.0,18942.0,22777.0,2341.0,1433.0
"Suffolk County, New York",36,103,92838.0,41.0,39.5,42.6,1205198.0,117030.0,3743.0,58072.0,532.0,75658.0,15918.0,264991.0,27382.0,125151.0,94513.0,196946.0,26953.0,15000.0
"Ulster County, New York",36,111,61652.0,43.6,42.5,44.9,154062.0,10312.0,322.0,3853.0,102.0,4451.0,1052.0,32685.0,6777.0,16647.0,13181.0,22291.0,2355.0,1962.0
"Wyoming County, New York",36,121,55459.0,41.8,39.8,43.9,37567.0,2119.0,166.0,149.0,0.0,307.0,189.0,9938.0,2166.0,3337.0,3917.0,2832.0,188.0,79.0
"Chemung County, New York",36,015,51251.0,41.2,40.0,42.7,76688.0,5222.0,392.0,1388.0,10.0,446.0,327.0,17356.0,3875.0,6868.0,7305.0,8149.0,889.0,540.0
"Livingston County, New York",36,051,53654.0,40.4,39.6,41.4,60055.0,1688.0,103.0,888.0,15.0,489.0,337.0,11689.0,2568.0,5269.0,5485.0,5614.0,526.0,473.0
"Oswego County, New York",36,075,51755.0,39.8,39.2,40.5,114628.0,1199.0,186.0,833.0,10.0,796.0,800.0,24302.0,6447.0,8835.0,9951.0,8412.0,560.0,485.0
"Otsego County, New York",36,077,51254.0,42.0,41.4,42.8,56824.0,1226.0,95.0,829.0,1.0,604.0,362.0,10864.0,2213.0,4544.0,4750.0,6124.0,1009.0,859.0
"Greene County, New York",36,039,53214.0,45.6,43.8,48.0,42834.0,2984.0,164.0,505.0,5.0,464.0,413.0,10949.0,1878.0,3372.0,4099.0,4380.0,476.0,234.0
"Wayne County, New York",36,117,53693.0,43.6,43.0,44.1,85127.0,2725.0,175.0,620.0,66.0,890.0,661.0,18922.0,3656.0,7720.0,8450.0,8181.0,549.0,377.0
"Albany County, New York",36,001,62293.0,37.8,36.3,39.2,234602.0,37937.0,516.0,19797.0,121.0,4271.0,1816.0,43686.0,6903.0,21730.0,23228.0,43162.0,6459.0,5019.0
"Allegany County, New York",36,003,45359.0,38.6,37.2,40.0,45256.0,687.0,130.0,554.0,7.0,236.0,375.0,9582.0,1882.0,3787.0,3958.0,3012.0,272.0,436.0
"Broome County, New York",36,007,49064.0,39.6,37.4,41.9,168776.0,11279.0,451.0,8321.0,71.0,1746.0,1396.0,33184.0,7516.0,15214.0,16307.0,20371.0,2108.0,1897.0
"Cattaraugus County, New York",36,009,45571.0,41.7,40.8,42.5,71984.0,1303.0,2312.0,691.0,0.0,316.0,634.0,17367.0,3648.0,5751.0,6669.0,5702.0,379.0,286.0
"Erie County, New York",36,029,54006.0,40.3,38.3,42.2,721101.0,124101.0,4533.0,31935.0,296.0,20387.0,6491.0,152816.0,27135.0,83592.0,76413.0,117778.0,14347.0,9388.0
"Madison County, New York",36,053,58365.0,41.3,40.0,42.1,68002.0,1463.0,429.0,596.0,47.0,202.0,376.0,14006.0,2383.0,5761.0,5739.0,7427.0,714.0,761.0
"Schenectady County, New York",36,093,61315.0,39.8,38.2,41.5,120704.0,16008.0,383.0,7281.0,38.0,5375.0,1407.0,26334.0,5203.0,11478.0,13650.0,18515.0,1707.0,1856.0
"Sullivan County, New York",36,105,53877.0,42.6,41.6,43.6,61721.0,6551.0,194.0,1250.0,0.0,3387.0,614.0,14636.0,3096.0,7302.0,6091.0,7141.0,657.0,502.0
"Genesee County, New York",36,037,54033.0,43.2,42.3,44.4,53921.0,1485.0,563.0,406.0,0.0,862.0,227.0,12730.0,2060.0,5290.0,5940.0,5226.0,413.0,240.0
"Yates County, New York",36,123,51758.0,41.7,40.6,42.3,24162.0,274.0,44.0,165.0,2.0,141.0,80.0,4726.0,973.0,1741.0,1708.0,2220.0,180.0,166.0
"Orange County, New York",36,071,75146.0,36.9,35.0,38.7,280296.0,40236.0,1247.0,9863.0,200.0,33221.0,3193.0,60749.0,10446.0,34442.0,24590.0,41214.0,3782.0,2209.0
"Scotland County, North Carolina",37,165,32739.0,39.3,37.1,41.1,15921.0,13726.0,3958.0,255.0,8.0,592.0,299.0,6470.0,1330.0,3798.0,2040.0,2424.0,230.0,147.0
"Watauga County, North Carolina",37,189,41541.0,30.6,29.3,32.4,50149.0,832.0,166.0,446.0,63.0,636.0,380.0,4962.0,1026.0,4038.0,2462.0,7338.0,611.0,1389.0
"Halifax County, North Carolina",37,083,33573.0,42.7,40.3,45.3,21042.0,27619.0,1998.0,448.0,23.0,161.0,928.0,11544.0,2050.0,4300.0,2763.0,3607.0,172.0,190.0
"Alamance County, North Carolina",37,001,44281.0,39.7,38.2,41.1,111229.0,29972.0,551.0,2378.0,67.0,9594.0,1333.0,22784.0,6968.0,18520.0,10727.0,16342.0,1251.0,1121.0
"Tyrrell County, North Carolina",37,177,32411.0,47.1,42.7,53.5,2253.0,1462.0,58.0,16.0,0.0,201.0,51.0,990.0,352.0,469.0,203.0,152.0,7.0,11.0
"Greene County, North Carolina",37,079,36989.0,40.4,37.7,42.6,12184.0,7564.0,80.0,14.0,0.0,574.0,412.0,3514.0,1126.0,2329.0,1545.0,1083.0,46.0,80.0
"Haywood County, North Carolina",37,087,45538.0,47.5,45.8,49.0,57287.0,644.0,256.0,340.0,28.0,495.0,276.0,9990.0,2630.0,7185.0,5810.0,6564.0,578.0,501.0
"Mitchell County, North Carolina",37,121,42534.0,47.1,45.3,48.6,14627.0,48.0,91.0,32.0,0.0,138.0,231.0,3060.0,620.0,1693.0,1176.0,1344.0,150.0,69.0
"Chowan County, North Carolina",37,041,41979.0,44.7,42.1,48.2,8980.0,4869.0,122.0,25.0,2.0,170.0,95.0,2960.0,728.0,1423.0,1033.0,1257.0,108.0,66.0
"Alleghany County, North Carolina",37,005,38944.0,49.2,47.2,51.1,10042.0,266.0,208.0,22.0,2.0,315.0,97.0,2134.0,353.0,1025.0,801.0,949.0,69.0,34.0
"Caldwell County, North Carolina",37,027,40735.0,44.1,43.4,44.9,72949.0,4027.0,344.0,508.0,26.0,3080.0,843.0,14676.0,4160.0,7815.0,5659.0,5765.0,432.0,271.0
"Catawba County, North Carolina",37,035,48649.0,41.2,40.1,41.9,123046.0,12635.0,433.0,6419.0,0.0,10055.0,1667.0,26978.0,5569.0,15363.0,11412.0,15892.0,1116.0,634.0
"Cleveland County, North Carolina",37,045,40002.0,41.7,40.1,42.9,72981.0,20197.0,213.0,939.0,0.0,1222.0,851.0,19981.0,3287.0,10148.0,7326.0,6464.0,722.0,519.0
"Craven County, North Carolina",37,049,49391.0,36.2,32.8,39.3,72549.0,22141.0,772.0,2937.0,29.0,2205.0,813.0,14425.0,2917.0,11708.0,7391.0,10303.0,886.0,680.0
"Edgecombe County, North Carolina",37,065,32929.0,40.3,38.0,43.3,20752.0,30911.0,68.0,34.0,28.0,1220.0,540.0,10945.0,2654.0,5443.0,3408.0,2692.0,129.0,131.0
"Granville County, North Carolina",37,077,52089.0,42.5,41.0,43.8,35732.0,18161.0,348.0,232.0,17.0,1662.0,1062.0,10520.0,2355.0,5553.0,3902.0,5934.0,458.0,243.0
"Harnett County, North Carolina",37,085,50323.0,33.9,33.0,34.8,86860.0,27243.0,1177.0,1402.0,222.0,7200.0,843.0,20723.0,4216.0,15370.0,8967.0,11267.0,595.0,380.0
"Hoke County, North Carolina",37,093,45713.0,31.9,31.2,32.8,23916.0,17523.0,4309.0,725.0,42.0,3140.0,440.0,8086.0,1511.0,6804.0,3636.0,4381.0,133.0,213.0
"Henderson County, North Carolina",37,089,50454.0,46.9,45.0,48.7,101792.0,3848.0,280.0,1301.0,86.0,2800.0,1068.0,16582.0,3848.0,13596.0,7518.0,16894.0,1284.0,1117.0
"Hyde County, North Carolina",37,095,40532.0,42.7,39.9,48.3,3755.0,1690.0,7.0,0.0,0.0,1.0,108.0,1272.0,267.0,796.0,362.0,193.0,11.0,0.0
"Iredell County, North Carolina",37,097,55957.0,40.4,39.3,41.3,138309.0,21135.0,542.0,3955.0,25.0,3178.0,1128.0,27660.0,5495.0,18054.0,11432.0,21711.0,1404.0,819.0
"Mecklenburg County, North Carolina",37,119,61695.0,34.9,33.8,35.9,569985.0,322495.0,3080.0,56976.0,552.0,51415.0,8756.0,107366.0,15879.0,104349.0,52969.0,200706.0,16925.0,8046.0
"Northampton County, North Carolina",37,131,33508.0,48.6,45.2,52.1,8109.0,11654.0,141.0,64.0,0.0,122.0,183.0,4651.0,942.0,2026.0,1426.0,1179.0,123.0,43.0
"Pitt County, North Carolina",37,147,43526.0,32.0,30.7,33.1,101847.0,61105.0,432.0,3056.0,61.0,5933.0,1051.0,20852.0,4183.0,17176.0,12627.0,20457.0,2035.0,1685.0
"Rowan County, North Carolina",37,159,46978.0,40.1,38.8,41.6,107976.0,22573.0,306.0,1257.0,18.0,4283.0,882.0,25731.0,5766.0,14611.0,9837.0,12616.0,617.0,439.0
"Vance County, North Carolina",37,181,35246.0,40.6,37.8,41.8,19550.0,22210.0,777.0,238.0,16.0,868.0,650.0,9447.0,1632.0,3929.0,2832.0,2575.0,288.0,109.0
"Cherokee County, North Carolina",37,039,38115.0,50.8,49.1,52.1,25729.0,377.0,339.0,195.0,0.0,226.0,144.0,6102.0,958.0,3008.0,2400.0,2438.0,290.0,147.0
"Currituck County, North Carolina",37,053,65758.0,42.9,42.6,43.3,22780.0,1369.0,109.0,107.0,11.0,183.0,138.0,4052.0,1020.0,3112.0,1653.0,3022.0,97.0,56.0
"Union County, North Carolina",37,179,70858.0,38.0,37.0,38.8,180951.0,25619.0,773.0,5392.0,105.0,4659.0,1100.0,30873.0,4646.0,21918.0,12180.0,33350.0,2339.0,1238.0
"Wilkes County, North Carolina",37,193,37173.0,44.1,42.4,45.5,62439.0,2893.0,193.0,354.0,75.0,1498.0,672.0,13341.0,2261.0,6721.0,4860.0,5288.0,304.0,162.0
"Forsyth County, North Carolina",37,067,48369.0,38.2,36.7,39.6,244659.0,95834.0,1090.0,8033.0,400.0,11040.0,2842.0,52570.0,9524.0,39344.0,20012.0,52053.0,5843.0,3955.0
"Nash County, North Carolina",37,127,46187.0,41.4,40.0,43.1,50044.0,37007.0,634.0,910.0,21.0,3567.0,754.0,18305.0,3399.0,9809.0,6214.0,8695.0,707.0,480.0
"Alexander County, North Carolina",37,003,44523.0,42.8,41.8,44.2,32705.0,2187.0,82.0,428.0,28.0,1286.0,414.0,8061.0,2539.0,3034.0,2591.0,2453.0,181.0,73.0
"Bladen County, North Carolina",37,017,32396.0,42.8,41.3,44.8,19244.0,11901.0,821.0,2.0,0.0,1639.0,475.0,6549.0,1451.0,3883.0,2299.0,2456.0,129.0,169.0
"Dare County, North Carolina",37,055,55640.0,46.0,45.1,47.3,32418.0,756.0,122.0,213.0,0.0,933.0,109.0,5623.0,1087.0,5198.0,2515.0,5284.0,367.0,319.0
"Carteret County, North Carolina",37,031,51584.0,47.4,45.3,49.3,61382.0,3908.0,166.0,760.0,45.0,658.0,419.0,10806.0,2460.0,9925.0,5786.0,8112.0,970.0,656.0
"Warren County, North Carolina",37,185,35443.0,47.2,44.8,49.0,8100.0,10173.0,1026.0,100.0,9.0,296.0,207.0,4234.0,774.0,1888.0,1142.0,1463.0,140.0,113.0
"Wilson County, North Carolina",37,195,42095.0,40.4,38.6,41.5,41379.0,32307.0,490.0,634.0,1.0,5063.0,669.0,15120.0,3008.0,7570.0,4771.0,7465.0,390.0,225.0
"Bertie County, North Carolina",37,015,31287.0,45.0,41.0,48.6,7026.0,12349.0,135.0,113.0,1.0,118.0,183.0,4488.0,944.0,2077.0,1055.0,1155.0,59.0,64.0
"Gates County, North Carolina",37,073,52481.0,45.0,43.0,46.2,7311.0,3820.0,107.0,50.0,0.0,51.0,98.0,2454.0,502.0,1125.0,947.0,794.0,108.0,35.0
"Graham County, North Carolina",37,075,36030.0,45.0,42.4,47.1,7585.0,14.0,916.0,0.0,2.0,32.0,93.0,1800.0,460.0,1022.0,360.0,536.0,48.0,0.0
"Martin County, North Carolina",37,117,35969.0,46.0,43.8,47.2,12645.0,9734.0,82.0,278.0,46.0,167.0,294.0,4954.0,1037.0,2653.0,1569.0,1775.0,167.0,124.0
"Madison County, North Carolina",37,115,40563.0,44.2,42.4,45.9,20483.0,398.0,92.0,123.0,0.0,80.0,292.0,3984.0,866.0,1799.0,1369.0,2304.0,200.0,200.0
"Pamlico County, North Carolina",37,137,45211.0,51.0,48.5,52.9,9676.0,2375.0,71.0,28.0,91.0,225.0,89.0,2492.0,479.0,1914.0,966.0,1209.0,71.0,135.0
"Perquimans County, North Carolina",37,143,44039.0,48.9,49.1,48.7,9914.0,3268.0,32.0,47.0,13.0,61.0,129.0,2618.0,583.0,1865.0,1030.0,1390.0,90.0,80.0
"Polk County, North Carolina",37,149,48412.0,52.1,49.9,53.7,18745.0,1054.0,41.0,85.0,9.0,298.0,126.0,3402.0,579.0,2321.0,1696.0,3144.0,402.0,174.0
"Randolph County, North Carolina",37,151,43598.0,41.5,40.6,42.1,121255.0,8958.0,562.0,1607.0,23.0,7789.0,1612.0,26504.0,7198.0,14432.0,9596.0,10713.0,448.0,566.0
"Rockingham County, North Carolina",37,157,41700.0,44.4,42.9,45.4,69500.0,17054.0,472.0,511.0,48.0,2206.0,1115.0,18467.0,4136.0,10369.0,5832.0,6665.0,330.0,314.0
"Stokes County, North Carolina",37,169,44490.0,45.3,44.7,46.2,42967.0,1833.0,153.0,178.0,20.0,240.0,327.0,11179.0,2402.0,4457.0,3119.0,3585.0,111.0,75.0
"Washington County, North Carolina",37,187,34557.0,43.5,40.1,45.0,5781.0,5949.0,7.0,20.0,0.0,140.0,210.0,2546.0,516.0,1387.0,768.0,538.0,25.0,12.0
"Camden County, North Carolina",37,029,68327.0,40.8,41.0,40.7,8504.0,1475.0,26.0,198.0,0.0,36.0,48.0,1577.0,293.0,1170.0,981.0,800.0,83.0,105.0
"Clay County, North Carolina",37,043,37070.0,50.7,50.2,51.9,10552.0,177.0,11.0,0.0,0.0,10.0,64.0,2431.0,323.0,1323.0,818.0,1168.0,157.0,144.0
"Cumberland County, North Carolina",37,051,44737.0,31.0,28.8,33.7,169835.0,121699.0,4649.0,8299.0,882.0,8026.0,2259.0,44812.0,8083.0,44134.0,22242.0,32717.0,1940.0,1515.0
"Gaston County, North Carolina",37,071,46626.0,40.1,38.6,41.2,164616.0,33624.0,844.0,3165.0,143.0,6569.0,2121.0,35262.0,9854.0,23229.0,14030.0,21333.0,1360.0,775.0
"Guilford County, North Carolina",37,081,49253.0,37.2,36.1,38.2,290004.0,174443.0,2289.0,24752.0,355.0,13381.0,4414.0,72199.0,10817.0,56307.0,27771.0,77709.0,6716.0,5765.0
"Jackson County, North Carolina",37,099,45078.0,37.2,35.6,38.7,34877.0,1231.0,3512.0,414.0,0.0,621.0,206.0,5446.0,1600.0,3898.0,2656.0,4455.0,454.0,884.0
